GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,State,LocationName,LocationId,Completeness,LastUpdated
05/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,655.689,VIC,Melbourne,590008,,2020-02-06T12:46:55+11:00
06/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,652.913,VIC,Melbourne,590008,,2020-02-07T12:45:54+11:00
07/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,652.41,VIC,Melbourne,590008,,2020-02-08T12:45:54+11:00
08/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,652.364,VIC,Melbourne,590008,,2020-02-09T12:46:54+11:00
09/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,651.765,VIC,Melbourne,590008,,2020-02-10T12:46:54+11:00
10/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,650.662,VIC,Melbourne,590008,,2020-02-11T12:46:54+11:00
11/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,650.435,VIC,Melbourne,590008,,2020-02-13T14:20:42+11:00
12/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,649.901,VIC,Melbourne,590008,,2020-02-13T14:21:42+11:00
13/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,649.822,VIC,Melbourne,590008,,2020-02-14T12:47:42+11:00
14/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,646.709,VIC,Melbourne,590008,,2020-02-15T12:46:42+11:00
15/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,646.63,VIC,Melbourne,590008,,2020-02-16T12:46:41+11:00
16/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,646.16,VIC,Melbourne,590008,,2020-02-17T12:46:42+11:00
17/02/2020,LNG Storage Dandenong,530038,STOR,0,0.293,0,0,646.017,VIC,Melbourne,590008,,2020-02-18T12:46:41+11:00
18/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,645.644,VIC,Melbourne,590008,,2020-02-19T12:46:17+11:00
19/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,644.468,VIC,Melbourne,590008,,2020-02-20T12:46:17+11:00
20/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,644.357,VIC,Melbourne,590008,,2020-02-21T12:46:28+11:00
21/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,645.695,VIC,Melbourne,590008,,2020-02-22T12:46:28+11:00
22/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,644.21,VIC,Melbourne,590008,,2020-02-23T12:46:28+11:00
23/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,644.098,VIC,Melbourne,590008,,2020-02-24T12:47:28+11:00
24/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,643.628,VIC,Melbourne,590008,,2020-02-25T12:46:27+11:00
25/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,643.37,VIC,Melbourne,590008,,2020-02-26T12:46:17+11:00
26/02/2020,LNG Storage Dandenong,530038,STOR,0,0.321,0,0,643.743,VIC,Melbourne,590008,,2020-02-27T11:47:17+11:00
01/02/2020,Lang Lang Gas Plant,530039,PROD,0,42.64,0,0,,VIC,Gippsland,590009,,2020-02-02T11:31:56+11:00
02/02/2020,Lang Lang Gas Plant,530039,PROD,0,8.82,0,0,,VIC,Gippsland,590009,,2020-02-03T14:32:28+11:00
03/02/2020,Lang Lang Gas Plant,530039,PROD,0,0,0,0,,VIC,Gippsland,590009,,2020-02-04T10:06:21+11:00
04/02/2020,Lang Lang Gas Plant,530039,PROD,0,4.91,0,0,,VIC,Gippsland,590009,,2020-02-05T12:23:16+11:00
05/02/2020,Lang Lang Gas Plant,530039,PROD,0,19.02,0,0,,VIC,Gippsland,590009,,2020-02-06T06:56:39+11:00
06/02/2020,Lang Lang Gas Plant,530039,PROD,0,21.82,0,0,,VIC,Gippsland,590009,,2020-02-07T09:00:23+11:00
07/02/2020,Lang Lang Gas Plant,530039,PROD,0,22.56,0,0,,VIC,Gippsland,590009,,2020-02-08T07:37:52+11:00
08/02/2020,Lang Lang Gas Plant,530039,PROD,0,23.69,0,0,,VIC,Gippsland,590009,,2020-02-09T06:57:08+11:00
09/02/2020,Lang Lang Gas Plant,530039,PROD,0,24.12,0,0,,VIC,Gippsland,590009,,2020-02-10T12:06:38+11:00
10/02/2020,Lang Lang Gas Plant,530039,PROD,0,24.42,0,0,,VIC,Gippsland,590009,,2020-02-11T15:18:12+11:00
11/02/2020,Lang Lang Gas Plant,530039,PROD,0,25.79,0,0,,VIC,Gippsland,590009,,2020-02-12T15:03:38+11:00
12/02/2020,Lang Lang Gas Plant,530039,PROD,0,26.27,0,0,,VIC,Gippsland,590009,,2020-02-13T15:53:54+11:00
13/02/2020,Lang Lang Gas Plant,530039,PROD,0,25.72,0,0,,VIC,Gippsland,590009,,2020-02-14T11:19:53+11:00
14/02/2020,Lang Lang Gas Plant,530039,PROD,0,25.97,0,0,,VIC,Gippsland,590009,,2020-02-15T13:32:36+11:00
15/02/2020,Lang Lang Gas Plant,530039,PROD,0,25.96,0,0,,VIC,Gippsland,590009,,2020-02-16T12:55:12+11:00
16/02/2020,Lang Lang Gas Plant,530039,PROD,0,29.22,0,0,,VIC,Gippsland,590009,,2020-02-17T10:13:52+11:00
17/02/2020,Lang Lang Gas Plant,530039,PROD,0,30.99,0,0,,VIC,Gippsland,590009,,2020-02-18T14:22:32+11:00
18/02/2020,Lang Lang Gas Plant,530039,PROD,0,31.4,0,0,,VIC,Gippsland,590009,,2020-02-19T15:11:10+11:00
19/02/2020,Lang Lang Gas Plant,530039,PROD,0,29.63,0,0,,VIC,Gippsland,590009,,2020-02-20T14:51:27+11:00
20/02/2020,Lang Lang Gas Plant,530039,PROD,0,28.31,0,0,,VIC,Gippsland,590009,,2020-02-21T15:45:59+11:00
21/02/2020,Lang Lang Gas Plant,530039,PROD,0,26.83,0,0,,VIC,Gippsland,590009,,2020-02-22T15:12:41+11:00
22/02/2020,Lang Lang Gas Plant,530039,PROD,0,28.58,0,0,,VIC,Gippsland,590009,,2020-02-23T14:35:15+11:00
23/02/2020,Lang Lang Gas Plant,530039,PROD,0,27.72,0,0,,VIC,Gippsland,590009,,2020-02-24T14:20:21+11:00
24/02/2020,Lang Lang Gas Plant,530039,PROD,0,28.61,0,0,,VIC,Gippsland,590009,,2020-02-25T09:13:21+11:00
25/02/2020,Lang Lang Gas Plant,530039,PROD,0,27.2,0,0,,VIC,Gippsland,590009,,2020-02-26T07:15:14+11:00
26/02/2020,Lang Lang Gas Plant,530039,PROD,0,24.89,0,0,,VIC,Gippsland,590009,,2020-02-27T09:34:52+11:00
01/02/2020,Longford Gas Plant,530040,PROD,0,531.832,0,0,,VIC,Longford Hub,530015,,2020-02-02T08:00:49+11:00
02/02/2020,Longford Gas Plant,530040,PROD,0,523.526,0,0,,VIC,Longford Hub,530015,,2020-02-03T10:18:05+11:00
03/02/2020,Longford Gas Plant,530040,PROD,0,523.366,0,0,,VIC,Longford Hub,530015,,2020-02-04T10:17:27+11:00
04/02/2020,Longford Gas Plant,530040,PROD,0,521.497,0,0,,VIC,Longford Hub,530015,,2020-02-05T10:47:29+11:00
05/02/2020,Longford Gas Plant,530040,PROD,0,471.285,0,0,,VIC,Longford Hub,530015,,2020-02-12T10:58:20+11:00
06/02/2020,Longford Gas Plant,530040,PROD,0,544.776,0,0,,VIC,Longford Hub,530015,,2020-02-09T09:13:02+11:00
07/02/2020,Longford Gas Plant,530040,PROD,0,572.395,0,0,,VIC,Longford Hub,530015,,2020-02-08T07:05:22+11:00
08/02/2020,Longford Gas Plant,530040,PROD,0,565.944,0,0,,VIC,Longford Hub,530015,,2020-02-09T06:33:10+11:00
09/02/2020,Longford Gas Plant,530040,PROD,0,534.891,0,0,,VIC,Longford Hub,530015,,2020-02-10T11:26:43+11:00
10/02/2020,Longford Gas Plant,530040,PROD,0,544.687,0,0,,VIC,Longford Hub,530015,,2020-02-12T13:16:38+11:00
11/02/2020,Longford Gas Plant,530040,PROD,0,539.122,0,0,,VIC,Longford Hub,530015,,2020-02-12T13:17:14+11:00
12/02/2020,Longford Gas Plant,530040,PROD,0,549.424,0,0,,VIC,Longford Hub,530015,,2020-02-13T11:36:18+11:00
13/02/2020,Longford Gas Plant,530040,PROD,0,550.835,0,0,,VIC,Longford Hub,530015,,2020-02-15T13:43:32+11:00
14/02/2020,Longford Gas Plant,530040,PROD,0,474.544,0,0,,VIC,Longford Hub,530015,,2020-02-15T11:22:32+11:00
15/02/2020,Longford Gas Plant,530040,PROD,0,499.081,0,0,,VIC,Longford Hub,530015,,2020-02-16T07:56:17+11:00
16/02/2020,Longford Gas Plant,530040,PROD,0,488.815,0,0,,VIC,Longford Hub,530015,,2020-02-17T06:56:24+11:00
17/02/2020,Longford Gas Plant,530040,PROD,0,568.439,0,0,,VIC,Longford Hub,530015,,2020-02-18T10:17:04+11:00
18/02/2020,Longford Gas Plant,530040,PROD,0,563.229,0,0,,VIC,Longford Hub,530015,,2020-02-19T07:42:34+11:00
19/02/2020,Longford Gas Plant,530040,PROD,0,567.191,0,0,,VIC,Longford Hub,530015,,2020-02-20T15:32:00+11:00
20/02/2020,Longford Gas Plant,530040,PROD,0,576.463,0,0,,VIC,Longford Hub,530015,,2020-02-21T11:30:22+11:00
21/02/2020,Longford Gas Plant,530040,PROD,0,526.869,0,0,,VIC,Longford Hub,530015,,2020-02-22T12:48:04+11:00
22/02/2020,Longford Gas Plant,530040,PROD,0,503.978,0,0,,VIC,Longford Hub,530015,,2020-02-23T11:51:00+11:00
23/02/2020,Longford Gas Plant,530040,PROD,0,439.839,0,0,,VIC,Longford Hub,530015,,2020-02-24T09:21:03+11:00
24/02/2020,Longford Gas Plant,530040,PROD,0,483.244,0,0,,VIC,Longford Hub,530015,,2020-02-25T06:28:21+11:00
25/02/2020,Longford Gas Plant,530040,PROD,0,515.136,0,0,,VIC,Longford Hub,530015,,2020-02-26T08:57:48+11:00
01/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T13:05:00+11:00
02/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T12:02:55+11:00
03/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T12:02:55+11:00
04/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T12:02:55+11:00
05/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T13:04:53+11:00
06/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T12:02:55+11:00
07/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T12:02:55+11:00
08/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T12:02:55+11:00
09/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-11T11:09:46+11:00
10/02/2020,Orbost Gas Plant,530041,PROD,0,0.011,0,0,,VIC,Regional - VIC,590012,,2020-02-12T11:00:39+11:00
11/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-13T11:06:53+11:00
12/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-13T11:07:08+11:00
13/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-16T12:09:24+11:00
14/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-15T11:06:54+11:00
15/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-17T11:01:46+11:00
16/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-27T09:03:55+11:00
17/02/2020,Orbost Gas Plant,530041,PROD,2.8,0,0,0,,VIC,Regional - VIC,590012,,2020-02-18T11:10:45+11:00
18/02/2020,Orbost Gas Plant,530041,PROD,0.25,0.001,0,0,,VIC,Regional - VIC,590012,,2020-02-21T11:01:38+11:00
19/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-20T11:10:03+11:00
20/02/2020,Orbost Gas Plant,530041,PROD,0.726,0.006,0,0,,VIC,Regional - VIC,590012,,2020-02-24T18:09:10+11:00
21/02/2020,Orbost Gas Plant,530041,PROD,0.591,0,0,0,,VIC,Regional - VIC,590012,,2020-02-23T11:03:01+11:00
22/02/2020,Orbost Gas Plant,530041,PROD,0.521,0,0,0,,VIC,Regional - VIC,590012,,2020-02-24T17:08:10+11:00
23/02/2020,Orbost Gas Plant,530041,PROD,0.442,0,0,0,,VIC,Regional - VIC,590012,,2020-02-25T11:05:46+11:00
24/02/2020,Orbost Gas Plant,530041,PROD,0.621,0,0,0,,VIC,Regional - VIC,590012,,2020-02-26T11:01:57+11:00
25/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-26T11:01:44+11:00
26/02/2020,Orbost Gas Plant,530041,PROD,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-27T11:06:04+11:00
01/02/2020,Iona Underground Gas Storage,530042,STOR,39.943,162.976,0,0,18174.34,VIC,Iona Hub,530016,,2020-02-02T07:30:09+11:00
02/02/2020,Iona Underground Gas Storage,530042,STOR,9.729,152.871,0,0,18059.105,VIC,Iona Hub,530016,,2020-02-03T07:30:09+11:00
03/02/2020,Iona Underground Gas Storage,530042,STOR,0.602,160.362,0,0,17927.116,VIC,Iona Hub,530016,,2020-02-04T07:30:10+11:00
04/02/2020,Iona Underground Gas Storage,530042,STOR,16.16,99.31,0,0,17874.806,VIC,Iona Hub,530016,,2020-02-05T07:30:09+11:00
05/02/2020,Iona Underground Gas Storage,530042,STOR,0.889,141.583,0,0,17761.351,VIC,Iona Hub,530016,,2020-02-06T07:30:10+11:00
06/02/2020,Iona Underground Gas Storage,530042,STOR,66.019,84.869,0,0,17774.999,VIC,Iona Hub,530016,,2020-02-07T07:30:10+11:00
07/02/2020,Iona Underground Gas Storage,530042,STOR,103.809,88.912,0,0,17822.751,VIC,Iona Hub,530016,,2020-02-08T07:30:10+11:00
08/02/2020,Iona Underground Gas Storage,530042,STOR,135.814,87.281,0,0,17901.736,VIC,Iona Hub,530016,,2020-02-09T07:30:10+11:00
09/02/2020,Iona Underground Gas Storage,530042,STOR,129.333,128.862,0,0,17932.321,VIC,Iona Hub,530016,,2020-02-10T07:30:10+11:00
10/02/2020,Iona Underground Gas Storage,530042,STOR,86.298,134.975,0,0,17920.218,VIC,Iona Hub,530016,,2020-02-11T07:30:10+11:00
11/02/2020,Iona Underground Gas Storage,530042,STOR,104.94,107.163,0,0,17955.928,VIC,Iona Hub,530016,,2020-02-12T07:30:11+11:00
12/02/2020,Iona Underground Gas Storage,530042,STOR,127.817,112.087,0,0,18009.985,VIC,Iona Hub,530016,,2020-02-13T07:30:10+11:00
14/02/2020,Iona Underground Gas Storage,530042,STOR,92.583,116.78,0,0,18038.86,VIC,Iona Hub,530016,,2020-02-15T07:30:10+11:00
15/02/2020,Iona Underground Gas Storage,530042,STOR,118.769,69.543,0,0,18125.691,VIC,Iona Hub,530016,,2020-02-16T07:30:10+11:00
16/02/2020,Iona Underground Gas Storage,530042,STOR,129.252,107.139,0,0,18185.714,VIC,Iona Hub,530016,,2020-02-17T07:30:10+11:00
17/02/2020,Iona Underground Gas Storage,530042,STOR,91.705,98.684,0,0,18362.486,VIC,Iona Hub,530016,,2020-02-18T07:30:10+11:00
18/02/2020,Iona Underground Gas Storage,530042,STOR,82.728,10.004,0,0,18447.195,VIC,Iona Hub,530016,,2020-02-19T07:30:11+11:00
19/02/2020,Iona Underground Gas Storage,530042,STOR,33.542,20.324,0,0,18529.988,VIC,Iona Hub,530016,,2020-02-20T07:30:10+11:00
20/02/2020,Iona Underground Gas Storage,530042,STOR,25.196,21.75,0,0,18629.008,VIC,Iona Hub,530016,,2020-02-21T07:30:10+11:00
21/02/2020,Iona Underground Gas Storage,530042,STOR,49.441,9.952,0,0,18676.441,VIC,Iona Hub,530016,,2020-02-22T07:30:10+11:00
22/02/2020,Iona Underground Gas Storage,530042,STOR,83.894,5.648,0,0,18729.789,VIC,Iona Hub,530016,,2020-02-23T07:30:10+11:00
23/02/2020,Iona Underground Gas Storage,530042,STOR,74.966,2.795,0,0,18800.625,VIC,Iona Hub,530016,,2020-02-24T07:30:09+11:00
24/02/2020,Iona Underground Gas Storage,530042,STOR,37.285,34.86,0,0,18916.887,VIC,Iona Hub,530016,,2020-02-25T07:30:10+11:00
25/02/2020,Iona Underground Gas Storage,530042,STOR,28.253,30.025,0,0,19025.082,VIC,Iona Hub,530016,,2020-02-26T07:30:09+11:00
26/02/2020,Iona Underground Gas Storage,530042,STOR,60.266,36.662,0,0,19053.332,VIC,Iona Hub,530016,,2020-02-27T07:30:11+11:00
01/02/2020,Otway Gas Plant,530044,PROD,0,90.46,0,0,,VIC,Iona Hub,530016,,2020-02-02T19:46:28+11:00
02/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-03T17:45:16+11:00
03/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-04T15:08:40+11:00
04/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-05T16:16:44+11:00
05/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-06T16:04:58+11:00
06/02/2020,Otway Gas Plant,530044,PROD,0,88,0,0,,VIC,Iona Hub,530016,,2020-02-07T15:41:40+11:00
07/02/2020,Otway Gas Plant,530044,PROD,0,88,0,0,,VIC,Iona Hub,530016,,2020-02-08T18:22:24+11:00
08/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-09T11:06:51+11:00
09/02/2020,Otway Gas Plant,530044,PROD,0,89,0,0,,VIC,Iona Hub,530016,,2020-02-10T12:37:49+11:00
10/02/2020,Otway Gas Plant,530044,PROD,0,88,0,0,,VIC,Iona Hub,530016,,2020-02-11T16:57:12+11:00
11/02/2020,Otway Gas Plant,530044,PROD,0,88,0,0,,VIC,Iona Hub,530016,,2020-02-12T16:11:11+11:00
12/02/2020,Otway Gas Plant,530044,PROD,0,84,0,0,,VIC,Iona Hub,530016,,2020-02-13T16:58:51+11:00
13/02/2020,Otway Gas Plant,530044,PROD,0,58,0,0,,VIC,Iona Hub,530016,,2020-02-14T15:33:57+11:00
14/02/2020,Otway Gas Plant,530044,PROD,0,66,0,0,,VIC,Iona Hub,530016,,2020-02-15T16:07:36+11:00
15/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-16T15:41:06+11:00
16/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-17T17:00:26+11:00
17/02/2020,Otway Gas Plant,530044,PROD,0,90,0,0,,VIC,Iona Hub,530016,,2020-02-18T15:44:20+11:00
18/02/2020,Otway Gas Plant,530044,PROD,0,83,0,0,,VIC,Iona Hub,530016,,2020-02-19T17:21:53+11:00
19/02/2020,Otway Gas Plant,530044,PROD,0,30,0,0,,VIC,Iona Hub,530016,,2020-02-20T16:15:59+11:00
20/02/2020,Otway Gas Plant,530044,PROD,0,56,0,0,,VIC,Iona Hub,530016,,2020-02-21T16:53:26+11:00
21/02/2020,Otway Gas Plant,530044,PROD,0,61.12,0,0,,VIC,Iona Hub,530016,,2020-02-22T10:42:02+11:00
22/02/2020,Otway Gas Plant,530044,PROD,0,51.12,0,0,,VIC,Iona Hub,530016,,2020-02-23T10:41:14+11:00
23/02/2020,Otway Gas Plant,530044,PROD,0,40,0,0,,VIC,Iona Hub,530016,,2020-02-24T16:12:33+11:00
24/02/2020,Otway Gas Plant,530044,PROD,0,61,0,0,,VIC,Iona Hub,530016,,2020-02-25T17:00:40+11:00
25/02/2020,Otway Gas Plant,530044,PROD,0,81,0,0,,VIC,Iona Hub,530016,,2020-02-26T16:47:19+11:00
26/02/2020,Otway Gas Plant,530044,PROD,0,85,0,0,,VIC,Iona Hub,530016,,2020-02-27T07:11:42+11:00
01/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,157.398,0,157.398,,VIC,Iona Hub,530016,,2020-02-02T07:05:02+11:00
02/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,156.521,0,156.521,,VIC,Iona Hub,530016,,2020-02-03T07:05:02+11:00
03/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,156,0,156,,VIC,Iona Hub,530016,,2020-02-04T07:05:00+11:00
04/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,131.058,0,131.058,,VIC,Iona Hub,530016,,2020-02-05T07:07:01+11:00
05/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,130.959,0,130.959,,VIC,Iona Hub,530016,,2020-02-06T07:07:00+11:00
06/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,129.562,0,129.562,,VIC,Iona Hub,530016,,2020-02-07T07:07:02+11:00
07/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,129.83,0,129.83,,VIC,Iona Hub,530016,,2020-02-08T07:07:00+11:00
08/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,131.499,0,131.499,,VIC,Iona Hub,530016,,2020-02-09T07:07:00+11:00
09/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,130.255,0,130.255,,VIC,Iona Hub,530016,,2020-02-10T07:07:02+11:00
10/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,129.695,0,129.695,,VIC,Iona Hub,530016,,2020-02-11T07:07:00+11:00
11/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,129.83,0,129.83,,VIC,Iona Hub,530016,,2020-02-12T07:07:02+11:00
12/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,127.713,0,127.713,,VIC,Iona Hub,530016,,2020-02-13T07:07:01+11:00
13/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,113.964,7.074,121.038,,VIC,Iona Hub,530016,,2020-02-14T07:07:01+11:00
14/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,120.319,6.317,126.636,,VIC,Iona Hub,530016,,2020-02-15T07:07:00+11:00
15/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,129.454,0.003,129.457,,VIC,Iona Hub,530016,,2020-02-16T07:07:02+11:00
16/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,130.339,0,130.339,,VIC,Iona Hub,530016,,2020-02-17T07:07:01+11:00
17/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,105.621,0,105.621,,VIC,Iona Hub,530016,,2020-02-18T07:05:02+11:00
18/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,52.586,0,52.586,,VIC,Iona Hub,530016,,2020-02-19T07:05:02+11:00
19/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,22.934,0,22.934,,VIC,Iona Hub,530016,,2020-02-20T07:05:01+11:00
20/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,34.813,3.092,37.905,,VIC,Iona Hub,530016,,2020-02-21T07:05:02+11:00
21/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,20.103,0,20.103,,VIC,Iona Hub,530016,,2020-02-22T07:07:01+11:00
22/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,20.232,0,20.232,,VIC,Iona Hub,530016,,2020-02-23T07:07:02+11:00
23/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,20.066,3.71,23.776,,VIC,Iona Hub,530016,,2020-02-24T07:07:02+11:00
24/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,20.07,17.143,37.213,,VIC,Iona Hub,530016,,2020-02-25T07:07:01+11:00
25/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,52.288,2.078,54.366,,VIC,Iona Hub,530016,,2020-02-26T07:07:00+11:00
26/02/2020,Port Campbell to Iona Pipeline (PCI),530060,PIPE,0,50.318,0,50.318,,VIC,Iona Hub,530016,,2020-02-27T07:07:00+11:00
01/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,122.227,0,,VIC,Iona Hub,530016,,2020-02-02T07:05:00+11:00
01/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-02T07:05:00+11:00
02/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,112.677,0,,VIC,Iona Hub,530016,,2020-02-03T07:05:00+11:00
02/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-03T07:05:00+11:00
03/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,124.242,0,,VIC,Iona Hub,530016,,2020-02-04T07:05:01+11:00
03/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-04T07:05:01+11:00
04/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,123.081,0,,VIC,Iona Hub,530016,,2020-02-05T07:07:00+11:00
04/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-05T07:07:00+11:00
05/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,123.142,0,,VIC,Iona Hub,530016,,2020-02-06T07:07:02+11:00
05/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-06T07:07:02+11:00
06/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,123.438,0,,VIC,Iona Hub,530016,,2020-02-07T07:07:00+11:00
06/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-07T07:07:00+11:00
07/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,125.296,0,,VIC,Iona Hub,530016,,2020-02-08T07:07:02+11:00
07/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-08T07:07:02+11:00
08/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,115.915,0,,VIC,Iona Hub,530016,,2020-02-09T07:07:01+11:00
08/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-09T07:07:01+11:00
09/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,110.454,0,,VIC,Iona Hub,530016,,2020-02-10T07:07:00+11:00
09/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,0,0,,VIC,Regional - VIC,590012,,2020-02-10T07:07:00+11:00
10/02/2020,Mortlake Pipeline (MPL),530061,PIPE,0,0,115.086,0,,VIC,Iona Hub,530016,,2020-02-11T07:07:01+11:00
